AppV1 10.025706 3.000000 0.000000 3.000000 0.000000 0.000000
AppV1 20.025710 4.000000 0.000000 27.000000 0.000000 0.000000
AppV1 30.025712 6.000000 0.000000 62.000000 7.000000 7.000000
AppV1 40.025715 8.000000 1.000000 136.000000 36.000000 36.000000
AppV1 50.072059 11.000000 5.000000 244.000000 63.000000 63.000000
AppV1 60.104161 13.000000 8.000000 467.000000 89.000000 89.000000
AppV1 70.104804 12.000000 8.000000 693.000000 125.000000 125.000000
AppV1 80.104810 14.000000 17.000000 1033.000000 188.000000 188.000000
AppV1 90.104812 15.000000 44.000000 1363.000000 246.000000 246.000000
AppV1 100.360455 17.000000 48.000000 1824.000000 298.000000 298.000000
AppV1 110.397647 19.000000 68.000000 2538.000000 346.000000 346.000000
AppV1 120.397647 19.000000 156.000000 3422.000000 428.000000 428.000000
AppV1 130.397652 20.000000 160.000000 4383.000000 554.000000 558.000000
AppV1 140.442725 20.000000 188.000000 5364.000000 695.000000 699.000000
AppV1 150.442725 21.000000 225.000000 6346.000000 812.000000 816.000000
AppV1 160.475496 22.000000 330.000000 7381.000000 890.000000 895.000000
AppV1 170.538711 22.000000 375.000000 8423.000000 973.000000 980.000000
AppV1 180.572545 20.000000 440.000000 9310.000000 1052.000000 1059.000000
AppV1 190.572545 21.000000 465.000000 10258.000000 1132.000000 1139.000000
AppV1 200.592194 22.000000 501.000000 11386.000000 1217.000000 1225.000000
AppV1 210.592197 21.000000 523.000000 12481.000000 1307.000000 1315.000000
AppV1 220.611951 21.000000 547.000000 13484.000000 1387.000000 1395.000000
AppV1 230.641934 21.000000 573.000000 14565.000000 1471.000000 1479.000000
AppV1 240.657857 20.000000 602.000000 15794.000000 1570.000000 1578.000000
AppV1 250.663736 18.000000 670.000000 16754.000000 1649.000000 1657.000000
AppV1 260.663739 19.000000 687.000000 17530.000000 1709.000000 1717.000000
AppV1 270.692936 20.000000 694.000000 18421.000000 1780.000000 1789.000000
AppV1 280.692948 20.000000 714.000000 19392.000000 1848.000000 1857.000000
AppV1 290.768264 17.000000 754.000000 20383.000000 1897.000000 1909.000000
AppV1 300.768264 18.000000 754.000000 21171.000000 1946.000000 1958.000000
AppV1 310.768269 17.000000 759.000000 22037.000000 2015.000000 2029.000000
AppV1 320.768269 17.000000 773.000000 22888.000000 2063.000000 2077.000000
AppV1 330.768269 17.000000 841.000000 23909.000000 2129.000000 2143.000000
AppV1 340.842650 18.000000 901.000000 25011.000000 2201.000000 2215.000000
AppV1 350.842654 16.000000 904.000000 26300.000000 2298.000000 2312.000000
AppV1 360.842655 17.000000 906.000000 27350.000000 2378.000000 2392.000000
AppV1 370.842655 18.000000 912.000000 28423.000000 2477.000000 2491.000000
AppV1 380.890344 19.000000 961.000000 29439.000000 2587.000000 2601.000000
AppV1 390.890354 19.000000 969.000000 30300.000000 2685.000000 2699.000000
AppV1 400.890354 20.000000 972.000000 30962.000000 2742.000000 2756.000000
AppV1 410.913912 19.000000 979.000000 31706.000000 2807.000000 2821.000000
AppV1 421.064844 20.000000 1007.000000 32724.000000 2833.000000 2847.000000
AppV1 431.064846 22.000000 1028.000000 33932.000000 2856.000000 2870.000000
AppV1 441.146134 18.000000 1070.000000 34977.000000 2872.000000 2886.000000
AppV1 451.204923 18.000000 1101.000000 35860.000000 2903.000000 2917.000000
AppV1 461.210063 18.000000 1113.000000 36800.000000 2927.000000 2941.000000
AppV1 471.210063 20.000000 1159.000000 37652.000000 2951.000000 2968.000000
AppV1 481.227997 20.000000 1232.000000 38571.000000 2952.000000 2977.000000
AppV1 491.227997 19.000000 1264.000000 39473.000000 2961.000000 3011.000000
AppV1 501.275897 18.000000 1298.000000 40254.000000 2973.000000 3050.000000
AppV1 511.312969 19.000000 1347.000000 41077.000000 2993.000000 3097.000000
AppV1 521.321505 20.000000 1347.000000 42018.000000 3007.000000 3132.000000
AppV1 531.371298 19.000000 1390.000000 43137.000000 3023.000000 3171.000000
AppV1 541.405435 20.000000 1436.000000 44392.000000 3097.000000 3282.000000
AppV1 551.524661 19.000000 1477.000000 45566.000000 3170.000000 3355.000000
AppV1 561.524663 20.000000 1477.000000 46808.000000 3225.000000 3410.000000
AppV1 571.524664 20.000000 1478.000000 48147.000000 3289.000000 3474.000000
AppV1 581.524664 17.000000 1478.000000 49174.000000 3379.000000 3564.000000
AppV1 591.579355 17.000000 1540.000000 50223.000000 3522.000000 3707.000000
AppV1 601.602106 18.000000 1559.000000 51135.000000 3676.000000 3861.000000
AppV1 611.615047 17.000000 1582.000000 51919.000000 3690.000000 3875.000000
AppV1 621.660930 17.000000 1586.000000 52871.000000 3690.000000 3875.000000
AppV1 631.660931 19.000000 1586.000000 53820.000000 3690.000000 3875.000000
AppV1 641.825733 17.000000 1586.000000 55059.000000 3690.000000 3875.000000
AppV1 651.825734 16.000000 1586.000000 56155.000000 3690.000000 3875.000000
AppV1 661.825736 17.000000 1588.000000 57144.000000 3690.000000 3875.000000
AppV1 671.878021 19.000000 1592.000000 58119.000000 3690.000000 3875.000000
AppV1 681.878028 18.000000 1592.000000 58910.000000 3692.000000 3881.000000
AppV1 691.878028 18.000000 1614.000000 59746.000000 3701.000000 3891.000000
AppV1 701.878030 18.000000 1663.000000 60545.000000 3709.000000 3901.000000
