mdaV1 10.025706 0 3 0.000000 0 0 0.000000
mdaV1 10.025706 0 3 0.000000 0 0 0.000000
mdaV1 20.025710 0 4 0.000000 0 1 0.000000
mdaV1 20.025710 0 4 0.000000 0 1 0.000000
mdaV1 30.025712 0 6 0.000000 1 1 10.438714
mdaV1 30.025712 0 6 0.000000 1 1 10.438714
mdaV1 40.025715 0 8 0.000000 1 1 10.438714
mdaV1 40.025715 0 8 0.000000 1 1 10.438714
mdaV1 50.072059 1 11 13.260459 1 1 10.438714
mdaV1 50.072059 1 11 13.260459 1 1 10.438714
mdaV1 60.104161 2 14 25.116255 1 1 10.438714
mdaV1 60.104161 2 14 25.116255 1 1 10.438714
mdaV1 70.104804 2 15 25.116255 1 1 10.438714
mdaV1 70.104804 2 15 25.116255 1 1 10.438714
mdaV1 80.104810 5 17 34.797242 1 1 10.438714
mdaV1 80.104810 5 17 34.797242 1 1 10.438714
mdaV1 90.104812 6 19 30.921357 1 1 10.438714
mdaV1 90.104812 6 19 30.921357 1 1 10.438714
mdaV1 100.360455 6 21 30.921357 1 1 10.438714
mdaV1 100.360455 6 21 30.921357 1 1 10.438714
mdaV1 110.397647 7 23 30.730710 1 1 10.438714
mdaV1 110.397647 7 23 30.730710 1 1 10.438714
mdaV1 120.397647 11 23 35.008021 2 2 5.598282
mdaV1 120.397647 11 23 35.008021 2 2 5.598282
mdaV1 130.397652 11 24 35.008021 2 2 5.598282
mdaV1 130.397652 11 24 35.008021 2 2 5.598282
mdaV1 140.442725 13 26 38.541017 2 2 5.598282
mdaV1 140.442725 13 26 38.541017 2 2 5.598282
mdaV1 150.442725 13 27 38.541017 2 2 5.598282
mdaV1 150.442725 13 27 38.541017 2 2 5.598282
mdaV1 160.475496 14 29 39.469224 2 2 5.598282
mdaV1 160.475496 14 29 39.469224 2 2 5.598282
mdaV1 170.538711 14 31 39.469224 2 2 5.598282
mdaV1 170.538711 14 31 39.469224 2 2 5.598282
mdaV1 180.572545 14 32 39.469224 2 2 5.598282
mdaV1 180.572545 14 32 39.469224 2 2 5.598282
mdaV1 190.572545 16 34 43.496142 2 2 5.598282
mdaV1 190.572545 16 34 43.496142 2 2 5.598282
mdaV1 200.592194 16 35 43.496142 2 2 5.598282
mdaV1 200.592194 16 35 43.496142 2 2 5.598282
mdaV1 210.592197 17 36 44.115534 2 2 5.598282
mdaV1 210.592197 17 36 44.115534 2 2 5.598282
mdaV1 220.611951 21 38 42.025199 2 2 5.598282
mdaV1 220.611951 21 38 42.025199 2 2 5.598282
mdaV1 230.641934 23 39 40.408090 2 2 5.598282
mdaV1 230.641934 23 39 40.408090 2 2 5.598282
mdaV1 240.657857 24 40 39.802517 2 2 5.598282
mdaV1 240.657857 24 40 39.802517 2 2 5.598282
mdaV1 250.663736 24 41 39.802517 2 2 5.598282
mdaV1 250.663736 24 41 39.802517 2 2 5.598282
mdaV1 260.663739 24 42 39.802517 2 2 5.598282
mdaV1 260.663739 24 42 39.802517 2 2 5.598282
mdaV1 270.692936 25 43 38.594134 3 3 3.793172
mdaV1 270.692936 25 43 38.594134 3 3 3.793172
