AppV1 10.025706 3.000000 0.000000 3.000000 0.000000 0.000000
AppV1 20.025710 4.000000 0.000000 24.000000 0.000000 0.000000
AppV1 30.025712 6.000000 0.000000 35.000000 7.000000 7.000000
AppV1 40.025715 8.000000 1.000000 74.000000 29.000000 29.000000
AppV1 50.072059 11.000000 4.000000 108.000000 27.000000 27.000000
AppV1 60.104161 13.000000 3.000000 223.000000 26.000000 26.000000
AppV1 70.104804 12.000000 0.000000 226.000000 36.000000 36.000000
AppV1 80.104810 14.000000 9.000000 340.000000 63.000000 63.000000
AppV1 90.104812 15.000000 27.000000 330.000000 58.000000 58.000000
AppV1 100.360455 17.000000 4.000000 461.000000 52.000000 52.000000
AppV1 110.397647 19.000000 20.000000 714.000000 48.000000 48.000000
AppV1 120.397647 19.000000 88.000000 884.000000 82.000000 82.000000
AppV1 130.397652 20.000000 4.000000 961.000000 126.000000 130.000000
AppV1 140.442725 20.000000 28.000000 981.000000 141.000000 141.000000
AppV1 150.442725 21.000000 37.000000 982.000000 117.000000 117.000000
AppV1 160.475496 22.000000 105.000000 1035.000000 78.000000 79.000000
AppV1 170.538711 22.000000 45.000000 1042.000000 83.000000 85.000000
AppV1 180.572545 20.000000 65.000000 887.000000 79.000000 79.000000
AppV1 190.572545 21.000000 25.000000 948.000000 80.000000 80.000000
AppV1 200.592194 22.000000 36.000000 1128.000000 85.000000 86.000000
AppV1 210.592197 21.000000 22.000000 1095.000000 90.000000 90.000000
AppV1 220.611951 21.000000 24.000000 1003.000000 80.000000 80.000000
AppV1 230.641934 21.000000 26.000000 1081.000000 84.000000 84.000000
AppV1 240.657857 20.000000 29.000000 1229.000000 99.000000 99.000000
AppV1 250.663736 18.000000 68.000000 960.000000 79.000000 79.000000
AppV1 260.663739 19.000000 17.000000 776.000000 60.000000 60.000000
AppV1 270.692936 20.000000 7.000000 891.000000 71.000000 72.000000
AppV1 280.692948 20.000000 20.000000 971.000000 68.000000 68.000000
AppV1 290.768264 17.000000 40.000000 991.000000 49.000000 52.000000
AppV1 300.768264 18.000000 0.000000 788.000000 49.000000 49.000000
AppV1 310.768269 17.000000 5.000000 866.000000 69.000000 71.000000
AppV1 320.768269 17.000000 14.000000 851.000000 48.000000 48.000000
AppV1 330.768269 17.000000 68.000000 1021.000000 66.000000 66.000000
