AppV2 10.025706 3.000000 0.000000 3.000000 0.000000 0.000000
AppV2 20.025710 4.000000 0.000000 27.000000 0.000000 0.000000
AppV2 30.025712 6.000000 0.000000 62.000000 7.000000 7.000000
AppV2 40.025715 8.000000 1.000000 136.000000 36.000000 36.000000
AppV2 50.072059 11.000000 1.000000 244.000000 63.000000 63.000000
AppV2 60.104161 13.000000 1.000000 467.000000 89.000000 89.000000
AppV2 70.104804 12.000000 1.000000 693.000000 125.000000 125.000000
AppV2 80.104810 14.000000 6.000000 1033.000000 188.000000 188.000000
AppV2 90.104812 15.000000 16.000000 1363.000000 246.000000 246.000000
AppV2 100.360455 17.000000 17.000000 1824.000000 298.000000 298.000000
AppV2 110.397647 19.000000 18.000000 2538.000000 346.000000 346.000000
AppV2 120.397647 19.000000 47.000000 3422.000000 428.000000 428.000000
AppV2 130.397652 20.000000 47.000000 4383.000000 555.000000 558.000000
AppV2 140.442725 20.000000 47.000000 5364.000000 696.000000 699.000000
AppV2 150.442725 21.000000 67.000000 6346.000000 813.000000 816.000000
AppV2 160.475496 22.000000 116.000000 7381.000000 891.000000 895.000000
AppV2 170.538711 22.000000 128.000000 8423.000000 976.000000 980.000000
AppV2 180.572545 20.000000 151.000000 9310.000000 1055.000000 1059.000000
AppV2 190.572545 21.000000 155.000000 10258.000000 1135.000000 1139.000000
AppV2 200.592194 22.000000 161.000000 11386.000000 1220.000000 1225.000000
AppV2 210.592197 21.000000 161.000000 12481.000000 1310.000000 1315.000000
AppV2 220.611951 21.000000 161.000000 13484.000000 1390.000000 1395.000000
AppV2 230.641934 21.000000 161.000000 14565.000000 1474.000000 1479.000000
AppV2 240.657857 20.000000 197.000000 15794.000000 1573.000000 1578.000000
AppV2 250.663736 18.000000 222.000000 16754.000000 1652.000000 1657.000000
AppV2 260.663739 19.000000 252.000000 17530.000000 1712.000000 1717.000000
AppV2 270.692936 20.000000 252.000000 18421.000000 1783.000000 1789.000000
AppV2 280.692948 20.000000 288.000000 19392.000000 1851.000000 1857.000000
AppV2 290.768264 17.000000 306.000000 20383.000000 1901.000000 1909.000000
AppV2 300.768264 18.000000 306.000000 21171.000000 1950.000000 1958.000000
AppV2 310.768269 17.000000 306.000000 22037.000000 2019.000000 2029.000000
AppV2 320.768269 17.000000 317.000000 22888.000000 2067.000000 2077.000000
AppV2 330.768269 17.000000 373.000000 23909.000000 2133.000000 2143.000000
AppV2 340.842650 18.000000 380.000000 25011.000000 2205.000000 2215.000000
AppV2 350.842654 16.000000 380.000000 26300.000000 2302.000000 2312.000000
AppV2 360.842655 17.000000 380.000000 27350.000000 2382.000000 2392.000000
AppV2 370.842655 18.000000 382.000000 28423.000000 2481.000000 2491.000000
AppV2 380.890344 19.000000 400.000000 29439.000000 2591.000000 2601.000000
AppV2 390.890354 19.000000 400.000000 30300.000000 2689.000000 2699.000000
AppV2 400.890354 20.000000 400.000000 30962.000000 2746.000000 2756.000000
AppV2 410.913912 19.000000 400.000000 31706.000000 2811.000000 2821.000000
AppV2 421.064844 20.000000 400.000000 32724.000000 2837.000000 2847.000000
AppV2 431.064846 22.000000 406.000000 33932.000000 2860.000000 2870.000000
AppV2 441.146134 18.000000 406.000000 34977.000000 2876.000000 2886.000000
AppV2 451.204923 18.000000 415.000000 35860.000000 2907.000000 2917.000000
AppV2 461.210063 18.000000 415.000000 36800.000000 2931.000000 2941.000000
AppV2 471.210063 20.000000 436.000000 37652.000000 2958.000000 2968.000000
AppV2 481.227997 20.000000 509.000000 38571.000000 2965.000000 2977.000000
AppV2 491.227997 19.000000 526.000000 39473.000000 2984.000000 3011.000000
AppV2 501.275897 18.000000 527.000000 40254.000000 3012.000000 3050.000000
AppV2 511.312969 19.000000 542.000000 41077.000000 3059.000000 3097.000000
AppV2 521.321505 20.000000 542.000000 42018.000000 3094.000000 3132.000000
AppV2 531.371298 19.000000 575.000000 43137.000000 3130.000000 3171.000000
AppV2 541.405435 20.000000 588.000000 44392.000000 3234.000000 3282.000000
AppV2 551.524661 19.000000 588.000000 45566.000000 3307.000000 3355.000000
AppV2 561.524663 20.000000 589.000000 46808.000000 3362.000000 3410.000000
AppV2 571.524664 20.000000 610.000000 48147.000000 3426.000000 3474.000000
AppV2 581.524664 17.000000 616.000000 49174.000000 3516.000000 3564.000000
AppV2 591.579355 17.000000 627.000000 50223.000000 3659.000000 3707.000000
AppV2 601.602106 18.000000 635.000000 51135.000000 3813.000000 3861.000000
AppV2 611.615047 17.000000 641.000000 51919.000000 3827.000000 3875.000000
AppV2 621.660930 17.000000 642.000000 52871.000000 3827.000000 3875.000000
AppV2 631.660931 19.000000 642.000000 53820.000000 3827.000000 3875.000000
